,Sample,FileName,Wavelength,Intensity,Normalized
17,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,566,498130491,0.7400397632705265
18,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,575,406239608,0.6035235119454502
19,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,584,414003542,0.6150578789099651
20,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,593,404044769,0.6002627837561032
21,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,602,388350433,0.5769467392497489
22,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,610,342101468,0.5082376886525896
23,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,619,354951354,0.5273279205603032
24,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,628,315389938,0.46855412240851163
25,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,637,298544221,0.4435275467500417
26,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,646,235007099,0.34913461643698734
27,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,655,319621394,0.4748405187506493
28,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,664,201197785,0.2989063385440388
29,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,673,214206849,0.3182330507547377
30,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,682,155149048,0.23049475353952492
31,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,691,254500720,0.37809500920709255
0,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,415,214453221,0.1142073705984542
1,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,424,237235024,0.12633985247953528
2,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,432,285089954,0.15182506412610264
3,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,441,360019329,0.19172881031108321
4,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,450,617771596,0.3289951499939025
5,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,459,845770894,0.4504165033382451
6,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,468,1153798708,0.6144571577247312
7,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,477,1417328562,0.7548003596556294
8,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,486,1686865633,0.898342713620641
9,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,495,1708575570,0.9099043717252218
10,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,504,1852625206,0.9866182120980107
11,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,513,1877752897,1.0
12,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,521,1721243041,0.9166504515849511
13,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,530,1473726413,0.7848351161404172
14,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,539,1236034915,0.6582521677771109
15,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,548,1212269108,0.6455956531537174
16,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,557,930852096,0.4957266195606354
17,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,566,802080011,0.42714886089721743
18,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,575,614349363,0.32717263489861625
