,FileName,Wavelength,Intensity,Normalized
2,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,432,9,6.4052198271444675e-06
3,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,441,26,1.8503968389528464e-05
4,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,450,65,4.625992097382116e-05
5,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,459,183,0.00013023946981860417
6,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,468,451,0.00032097268244912834
7,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,477,854,0.0006077841924868194
8,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,486,9460,0.006732597729420741
9,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,495,51085,0.036356739429963904
10,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,504,236706,0.16846155160045093
11,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,513,564726,0.40191046356710963
12,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,521,929126,0.66125069745727
13,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,530,1240702,0.8829965611086439
14,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,539,1405104,1.0
15,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,548,1393618,0.9918255161183799
16,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,557,1352178,0.9623330372698391
17,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,566,1298833,0.9243678759721701
18,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,575,1191857,0.8482340097245471
19,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,584,1111682,0.7911741764310685
20,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,593,949008,0.6754005397465241
21,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,602,781641,0.5562869367676698
22,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,610,645307,0.4592592434439017
23,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,619,536908,0.38211264077249796
24,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,628,441939,0.31452404946537765
25,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,637,356260,0.2535470684020542
26,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,646,275510,0.19607801273073025
