,Sample,FileName,Wavelength,Intensity,Normalized
30,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,682,186556179,0.3067249088957312
31,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,691,283333049,0.46583985643099357
0,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,415,143076608,0.12307413921316626
1,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,424,187898598,0.16162990254990364
2,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,432,162970940,0.14018719368340465
3,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,441,153399958,0.13195425898121554
4,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,450,257091669,0.22114960861422756
5,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,459,321601836,0.27664109240745954
6,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,468,367354337,0.31599727897168484
7,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,477,436302790,0.37530656524617106
8,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,486,569528812,0.4899072550978927
9,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,495,518269927,0.4458144908327399
10,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,504,758836949,0.6527496395589721
